context	cell_line	target_gene	shift_percentile	dependency_percentile	endpoint_category	evidence_role	category_interpretation
HepG2 day 7	HepG2	NLE1	0.907		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NMD3	0.752		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOB1	0.417		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOC3L	0.708		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOC4L	0.799		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOL11	0.914		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOL12	0.737		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOL6	0.84		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOL8	0.838		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOLC1	0.62		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOM1	0.677		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOMO1	0.307		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NOP14	0.779		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NPB	0.111		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NRBP1	0.531		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NRDE2	0.662		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NSA2	0.718		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NSMCE2	0.27		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUB1	0.282		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUBP2	0.315		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUDC	0.593		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUDCD3	0.479		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP107	0.707		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP133	0.149		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP153	0.514		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP160	0.793		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP214	0.188		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP35	0.411		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP62	0.89		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP85	0.245		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP88	0.222		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUP98	0.848		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NUTF2	0.646		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NVL	0.874		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	NXF1	0.134		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	OGFOD1	0.574		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	OLFML3	0.167		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	OR1E2	0.181		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	ORC1	0.726		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	ORC4	0.36		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	ORC6	0.64		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	OTX1	0.332		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PABPC1	0.982		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PABPC4	0.397		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PABPN1	0.693		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PARS2	0.309		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PAXBP1	0.655		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PC	0.216		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PCBP1	0.648		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PCID2	0.256		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PDCD11	0.88		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PDCD6IP	0.135		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PDHA1	0.326		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PDRG1	0.738		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PELO	0.226		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PES1	0.858		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PET117	0.462		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PEX19	0.541		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PFN1	0.244		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PGAM5	0.527		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PHAX	0.485		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PHF10	0.728		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PHF5A	0.658		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PI4KA	0.042		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PIAS1	0.447		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PIAS4	0.548		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PLK4	0.162		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PMF1	0.507		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PMPCA	0.644		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PMPCB	0.637		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PNN	0.586		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PNO1	0.873		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLA1	0.866		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLL	0.671		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLR1E	0.792		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLR2K	0.884		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLR2M	0.412		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLR3B	0.703		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLR3D	0.774		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLR3E	0.423		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLR3F	0.506		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POLRMT	0.558		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POP1	0.814		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POP4	0.808		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POP5	0.496		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	POP7	0.777		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PPA1	0.371		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PPIA	0.439		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PPIL2	0.73		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PPP1R8	0.466		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PPP2CA	0.124		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
HepG2 day 7	HepG2	PPP2CB	0.278		middle	secondary_endpoint_extension	operational endpoint-aligned recovery annotation; not primary model-audit evidence
