pathway	ES	NES	pval	padj	log2err	size	n_genes_in_set	direction	leading_edge	context	contrast_id	positive_category	negative_category	collection	ranking_method	claim_boundary	padj_within_context_contrast
Complement Cascade R-HSA-166658	0.480586100999341	1.07544552056703	0.288770053475936	0.613798230258267	0.0525252258532999	54	55	up	CD55;CD59;CLU;CFB;C1R;C3;PROS1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6137982302582675
Complex I Biogenesis R-HSA-6799198	0.548210728156008	1.21620537112717	0.139628732849072	0.487842894622556	0.0762633077782967	51	51	up	NDUFB9;NDUFB5;NDUFA1;NDUFB4;NDUFA12;NDUFA2;NDUFB8;NDUFB11;NDUFAF4;NDUFB3;NDUFC2;NDUFB2;TMEM126B;TIMMDC1;NDUFAF5;NDUFS3;NDUFAF2;NDUFAF6;NDUFAF1;NDUFA6;NDUFS7;ECSIT;TMEM186;NDUFB1;NDUFB7;NDUFA9	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.48784289462255626
Condensation Of Prometaphase Chromosomes R-HSA-2514853	-0.823424952057606	-1.24462442856506	0.168523233609166	0.525005332225727	0.0419310333602392	10	10	down	SMC4;CCNB1;CCNB2;NCAPG;NCAPH;NCAPD2;CSNK2A2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5250053322257267
Condensation Of Prophase Chromosomes R-HSA-2299718	-0.912527974354289	-1.4321618025406	0.0081992574257425	0.122229753624897	0.198584486969905	13	43	down	SMC4;CCNB1;SET;PLK1;MCPH1;NCAPG2;NCAPD3;RB1;KMT5A	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.12222975362489676
Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	-0.487464589386384	-0.849339401893391	0.713528231584981	0.873487271750919	0.0144894793094405	26	26	down	MDM2;CREB1;AKT1;MTOR;FOXO3;MLST8;MAPKAP1;TSC2;AKT3;RPS6KB2;PRR5;CASP9	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8734872717509197
Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	-0.449126306572742	-0.906102303109715	0.643141153081511	0.848373580409934	0.0139295210197022	78	78	down	EGFR;PIK3CB;PTPN11;CLSTN1;IRS1;ESR1;KITLG;SOS1;PIGU;PIK3R3;GAB2;PIK3R1;FGF13;NRG1;STRN;RAC2;EGF;PDGFA;FGFR1;KIT;ERBB4;ERBB2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8483735804099337
Constitutive Signaling By EGFRvIII R-HSA-5637810	-0.817845873515959	-1.29599413130742	0.107725453985842	0.427892725049908	0.0526059181483477	14	14	down	HSP90AA1;EGFR;SOS1;SHC1;PIGU;HRAS;PIK3R1;EGF;CDC37	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.4278927250499087
Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants R-HSA-1236382	-0.481887745546846	-0.790365473016697	0.790010499475026	0.892653322951496	0.0136778161923515	18	18	down	HSP90AA1;EGFR;SOS1;SHC1;PIGU;HRAS;PIK3R1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8926533229514958
Constitutive Signaling By NOTCH1 HD Domain Mutants R-HSA-2691232	0.618971096620126	1.07897920236899	0.377565770453888	0.674897543312653	0.0372314563761761	15	15	up	RPS27A;UBA52;UBC;UBB;ADAM17	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6748975433126518
Constitutive Signaling By NOTCH1 HD+PEST Domain Mutants R-HSA-2894862	-0.442635981638126	-0.85760490647154	0.728294979079498	0.875431496408323	0.0128678636870779	57	58	down	NCOR1;HDAC1;CDK8;HDAC4;HDAC2;JAG1;HDAC8;ADAM10;SKP1;TBL1XR1;FBXW7;HDAC9;JAG2;CUL1;MIB1;MAML2;HDAC7;HDAC5;EP300;PSEN2;NCOR2;MAML3;MIB2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8754314964083231
Constitutive Signaling By Overexpressed ERBB2 R-HSA-9634285	-0.77538947154319	-1.17201777226116	0.282940802036919	0.613798230258267	0.0310294455435001	10	10	down	HSP90AA1;ERBIN;SOS1;SHC1;HRAS	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6137982302582675
Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407	-0.37861503345439	-0.63199937839864	0.95221843003413	0.972488817382355	0.01078198149593	20	20	down	CDC20;ANAPC7;ANAPC16;ANAPC15;CDC16;ANAPC4;ANAPC10;ANAPC1;FZR1;ANAPC5;CDC14A	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9724888173823545
Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	-0.629546184978094	-1.15235504636998	0.262857937169864	0.600938885298306	0.0298803556203253	37	37	down	CCT3;CCT6A;CCT5;RGS7;CCT2;GNB2;GNB1;GNB5;GNAQ;GNB4;CSNK2A2;CCT8;CCT7	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6009388852983064
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958	-0.613450641797765	-1.10352274364032	0.335389792484577	0.642922378780119	0.0257331100441622	33	33	down	TUBA1B;CCT3;TUBB;CCT6A;PFDN5;TUBB4B;CCT5;VBP1;TUBB6;CCT2;TUBA1C;CCT8;CCT7;TUBB3;TUBA4A	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6429223787801188
Costimulation By CD28 Family R-HSA-388841	-0.524321908050438	-1.03437407898663	0.417372337695663	0.707083313021011	0.020779857439982	65	68	down	PKN2;AKT1;PPP2R5E;MTOR;PTPN11;CDC42;LYN;PPP2R5A;MLST8;YES1;PKN1;MAP3K14;PPP2R5C;PIK3R3;MAPKAP1;PIK3R1;AKT3;MAP3K8;HOXC13;PRR5;PPP2R5D	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7070833130210114
Creatine Metabolism R-HSA-71288	-0.799870492762381	-1.20902135949699	0.223901973265436	0.571296063124318	0.0356608325112044	10	10	down	CKB;GAMT	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.571296063124319
Creation Of C4 And C2 Activators R-HSA-166786	0.811051193862372	1.3672058094125	0.103730921424534	0.417420082210403	0.0739656151550254	13	14	up	C1R;COLEC11;MASP2;C1S	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.41742008221040416
Cristae Formation R-HSA-8949613	-0.567302436933667	-1.00140439373066	0.490145672664953	0.755946340323068	0.019960495082402	29	29	down	ATP5MC2;ATP5F1D;IMMT;ATP5MC3;ATP5F1A;DNAJC11;MICOS13;SAMM50;ATP5PF;MICOS10;ATP5F1B;ATP5MF;HSPA9;CHCHD3;ATP5F1C	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7559463403230671
Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	-0.7012649055714	-1.32994850262593	0.0624077305059724	0.341589708001922	0.0653662929462658	48	48	down	PSMA1;PSMB1;PSMD2;PSMB9;PSME4;PSMC5;PSME1;PSMB7;PSMC1;PSMD12;PSMD14;PSMD11;PSMB5;PSMA5;PSMA4;PSMB3;PSMD3;PSMB8;PSMC3;MRC2;PSME2;PSMB4;PSMA2;PSMA3;PSMD9	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.34158970800192157
Crosslinking Of Collagen Fibrils R-HSA-2243919	-0.76577125236854	-1.15747962823947	0.307447485677912	0.6298430940276	0.0294867004158672	10	10	down	PXDN;LOXL2;LOXL1;PCOLCE	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6298430940276005
Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273	-0.6078830975815	-1.05366116587159	0.419178082191781	0.707083313021011	0.0225384531983045	25	25	down	CCNB1;CCNB2;PLK1;XPO1;CCNA2;MNAT1;FOXM1;CDC25B	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7070833130210114
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	-0.544607702671438	-1.10451223151734	0.295185185185185	0.61921323635927	0.0257401831144075	84	84	down	PSMA1;PSMB1;CCND1;PSMD2;PSMB9;PSMC5;PSME1;PSMB7;PSMC1;PSMD12;CCNA2;TFDP1;MNAT1;PSMD14;AKT1;PSMD11;RBBP4;PSMB5;PSMA5;CCNE2;PSMA4;PSMB3;CDC25B;PSMD3;SKP1;PSMB8;PSMC3;PSME2;E2F1;PSMB4;SKP2;RB1;CDK2;PSMA2;CUL1;CDK4;PSMA3;PSMD9;LIN54;RBL2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6192132363592701
Cyclin D Associated Events In G1 R-HSA-69231	0.452974827937517	0.991811238911808	0.436455499417023	0.718480470675209	0.0405721536212484	47	47	up	CDK7;RPS27A;UBA52;UBC;CKS1B;UBB;CDKN1A;PPP2CB;PPP2R2A;CDKN2D;CDKN1B;CDKN1C;CDKN2B;CCNH;TFDP2;SRC;PPP2R1A	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7184804706752088
Cyclin E Associated Events During G1/S Transition R-HSA-69202	-0.540819671206015	-1.09459981321718	0.311763976695178	0.630623577326519	0.0248921706416246	82	82	down	PSMA1;PSMB1;CCND1;PSMD2;PSMB9;PSMC5;PSME1;PSMB7;PSMC1;PSMD12;CCNA2;TFDP1;MNAT1;PSMD14;AKT1;PSMD11;RBBP4;PSMB5;PSMA5;CCNE2;PSMA4;PSMB3;PSMD3;SKP1;PSMB8;PSMC3;PSME2;E2F1;PSMB4;SKP2;RB1;CDK2;PSMA2;CUL1;CDK4;PSMA3;PSMD9;LIN54;RBL2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6306235773265194
Cytochrome C-Mediated Apoptotic Response R-HSA-111461	-0.447699002231298	-0.702638634705862	0.87190594059406	0.931314730785782	0.0126966625682614	13	13	down	UACA;AVEN;XIAP;MAPK1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9313147307857814
Cytochrome P450 - Arranged By Substrate Type R-HSA-211897	-0.346676746857916	-0.682180737462933	0.972168782865205	0.983931679170335	0.0081534384523869	63	65	down	FDXR;NCOA2;CYP7B1;TBXAS1;CYP2R1;CYP1A1;CYP51A1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.9839316791703356
Cytoprotection By HMOX1 R-HSA-9707564	0.514819809876491	1.16538889408209	0.176720475785896	0.534673439505414	0.0692905673045036	57	57	up	CYCS;COX6A1;COX6C;HMOX1;BLVRB;COX7C;COX19;SURF1;COX5B;COX4I1;COX7A2L;COX6B1;TXNIP;COX20;COX5A;COX16;COX8A;MBD4;SCO1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.534673439505413
Cytosolic Iron-Sulfur Cluster Assembly R-HSA-2564830	-0.482381558200231	-0.74577169101417	0.827943485086342	0.915143144549649	0.0136586257896841	12	12	down	NUBP2;MMS19;BRIP1;POLD1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.91514314454965
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	0.403677968041751	0.927787246993947	0.584779706275033	0.817656580455356	0.0371008228654284	62	63	up	POLR2K;POLR1D;NFKBIB;RPS27A;UBA52;UBC;DHX36;UBB;POLR2F;TICAM1;RELA;LRRFIP1;POLR3D;NFKBIA;IFI16;POLR3F;POLR2H;MYD88;NKIRAS2;IRF3;CHUK	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8176565804553558
Cytosolic Sulfonation Of Small Molecules R-HSA-156584	0.448538662451837	0.839821890465348	0.696057125116424	0.866708499483837	0.0268409066484514	21	22	up	SLC35B3;SULT1A2;TPST2;PODXL2;SLC26A2	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8667084994838365
DAG And IP3 Signaling R-HSA-1489509	-0.782982906916828	-1.44634800895415	0.0128399834322794	0.147245616457269	0.149308206900753	39	39	down	CALM1;KPNA2;PRKCA;PRKCE;CREB1;PRKAR2A;PRKAR1B;CAMK2D;GRK2;PRKAR1A;PRKACB;ITPR3;CAMK4;ADCY7;ADCY9;ADCY1;CAMK2G;AHCYL1;PRKAR2B;ADCY6;CAMKK1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.1472456164572686
DAP12 Interactions R-HSA-2172127	0.65844317801885	1.39116721298584	0.0544144144144144	0.318425091758425	0.116711254186642	38	43	up	HLA-B;B2M;HLA-E;HLA-C;SPNS1;PLCG2;LCK	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.318425091758425
DAP12 Signaling R-HSA-2424491	0.50308145059959	1.0009952174362	0.445771144278607	0.724525392117545	0.0366208603945354	28	28	up	B2M;HLA-E;SPNS1;PLCG2;LCK;PIK3CA	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.7245253921175446
DARPP-32 Events R-HSA-180024	-0.734037172984082	-1.26312331029823	0.144994915007991	0.494290691886511	0.0433411903189086	24	24	down	CALM1;PPP3CA;PRKCA;PPP1CA;PRKAR2A;PRKAR1B;PRKAR1A;CDK5;PRKACB	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.49429069188651065
DCC Mediated Attractive Signaling R-HSA-418885	-0.871151697367098	-1.3804648575319	0.0303170206217298	0.243460911568788	0.101902204113224	14	14	down	TRIO;PTK2;DOCK1;NTN1;CDC42	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.24346091156878774
DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	0.388188285921343	0.924668142717931	0.608493008803729	0.828992103260494	0.0395475075854499	80	81	up	SAA2;NFKBIB;RPS27A;UBA52;UBC;TAX1BP1;UBE2D2;UBB;CYLD;ATG12;UBE2D1;UBE2D3;SIKE1;RELA;NFKBIA;FADD;TRAF6;RNF135;TANK;ATG5;IFIH1;TNFAIP3;NKIRAS2;IRF3;CHUK	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8289921032604933
DNA Damage Bypass R-HSA-73893	-0.608200362593031	-1.15345164872904	0.245604616829956	0.584029707578925	0.0304884308883987	48	48	down	PCLAF;PCNA;VCP;POLD2;RFC3;ISG15;DTL;TRIM25;RAD18;RPA3;REV3L;SLC19A1;UBE2L6;USP32;CUL4A;NPLOC4;RFC5;POLE;POLD1;REV1;CUL4B;POLE2;USP1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5840297075789255
DNA Damage Recognition In GG-NER R-HSA-5696394	0.422951012612165	0.888833572970288	0.642806267806268	0.848373580409934	0.030745828955149	37	37	up	RPS27A;UBA52;UBC;UBB;COPS5;TFPT;RAD23A;COPS8;YY1;INO80B;COPS6;PARP2;NFRKB;INO80D	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.8483735804099337
DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	-0.689075616366954	-1.21220867130134	0.197366537856018	0.55247089927413	0.0360798144071944	28	61	down	LMNB1;HMGA2;HMGA1;CCNA2;CCNE2;TP53;CABIN1;ARTN;ASF1A;EP400;RB1;CDK2;UBN1;HIRA;POT1;RAD50;TERF2;CCNE1	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.5524708992741291
DNA Double Strand Break Response R-HSA-5693606	-0.569869646593961	-1.06978717984703	0.376540701611811	0.674666160587971	0.0232530010918005	44	61	down	NSD2;KPNA2;HERC2;BRCA1;RNF168;SUMO1;BARD1;SMARCA5;EYA3;MAPK8;BRCC3;TP53;PPP5C;ARTN;BAZ1B;CHEK2;MDC1;CNKSR3;UBE2I;BABAM2;ABRAXAS1;RNF8;ABL1;UIMC1;RAD50;UBE2N	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.6746661605879709
DNA Double-Strand Break Repair R-HSA-5693532	-0.669852639278311	-1.4201207381126	0.0069767441860465	0.116865536250087	0.186472629239996	131	149	down	PRKDC;CLSPN;RAD51B;SPIDR;PARP1;XRCC6;XRCC5;NSD2;PCNA;KPNA2;POLD2;RFC3;BLM;CCNA2;RPA3;HERC2;BRCA1;TOP3A;TIMELESS;RNF168;SLC19A1;SUMO1;FEN1;GEN1;BRIP1;BRCA2;BARD1;SMARCA5;TIPIN;EYA3;MAPK8;XRCC1;BRCC3;RFC5;TP53;PPP5C;ARTN;POLE;BAZ1B;CHEK2;WRN;PALB2;POLD1;MDC1;LRIG3;CDK2;POLM;CNKSR3;UBE2I;POLE2;BABAM2;RMI1;TDP1;ABRAXAS1;RNF8;XRCC3;RMI2;POLD3;RFC2;RAD51D;EXO1;ABL1;XRCC2;UIMC1;RAD50;DCLRE1C;SEM1;UBE2N;RNF4;RAD9A;SLX4;PAXIP1;RTEL1;RBBP8;POLR1A	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.11686553625008567
DNA Repair R-HSA-73894	-0.61640978865626	-1.3712823424691	0.00288	0.0840364403389461	0.279865652661932	279	310	down	PRKDC;PCLAF;CLSPN;RAD51B;SPIDR;PARP1;XRCC6;XRCC5;FANCI;NSD2;PCNA;MSH6;UBE2T;VCP;ASCC3;RAD23B;HMGN1;KPNA2;POLD2;RFC3;TCEA1;ISG15;DTL;BLM;TRIM25;RAD18;MGMT;CCNA2;RPA3;MNAT1;HERC2;REV3L;BRCA1;FANCC;MSH2;TOP3A;FANCA;FTO;TIMELESS;RNF168;ACTL6A;SLC19A1;SUMO1;UNG;CENPX;FEN1;GEN1;BRIP1;USP7;NEIL3;BRCA2;POLR2E;GTF2H3;MSH3;BARD1;SMARCA5;OGG1;ASCC1;UBE2L6;TIPIN;EYA3;USP32;COPS3;CETN2;CUL4A;GPS1;MAPK8;XRCC1;NPLOC4;BRCC3;RFC5;RUVBL1;TP53;PPP5C;ARTN;PIAS1;AQR;POLE;BAZ1B;CHEK2;NTHL1;WRN;MPG;PALB2;APEX1;POLD1;MDC1;FANCL;LRIG3;CDK2;POLM;CNKSR3;PRPF19;REV1;MUTYH;CUL4B;PARG;UBE2I;POLE2;BABAM2;RMI1;TDP1;POLR2L;USP1;POT1;ABRAXAS1;DDB2;FAN1;RNF8;XRCC3;FANCM;RMI2;FAAP20;EP300;POLD3;RFC2;ASCC2;ERCC8;RAD51D;EXO1;POLR2B;FANCD2;INO80;COPS4;GTF2H5;ABL1;XRCC2;UIMC1;RAD50;DCLRE1C;SEM1;TERF2;UBE2N;RNF4;POLR2I;RAD9A;ELL;SLX4;RNF111;PAXIP1;RTEL1;RBBP8;MCRS1;POLR1A;FANCG;POLL;POLI;NEIL1;ERCC2;POLR2J;ATM	HCC1143	endpoint_anchor_vs_low_information	endpoint_anchor	low_information	reactome	mean_signed_shift_positive_category_minus_negative_category	exploratory response-program contrast; not a causal mechanism or target-membership enrichment claim	0.08403644033894586
