ensembl_gene_id	hgnc_symbol	in_k562_13d	in_k562_7d
ENSG00000142731	PLK4	True	True
ENSG00000142733	MAP3K6	True	True
ENSG00000142748	FCN3	True	True
ENSG00000142751	GPN2	True	True
ENSG00000142765	SYTL1	True	True
ENSG00000142784	WDTC1	True	True
ENSG00000142789	CELA3A	True	True
ENSG00000142794	NBPF3	True	True
ENSG00000142798	HSPG2	True	True
ENSG00000142856	ITGB3BP	True	True
ENSG00000142864	SERBP1	True	True
ENSG00000142867	BCL10	True	True
ENSG00000142871	CYR61	True	True
ENSG00000142875	PRKACB	True	False
ENSG00000142892	PIGK	True	True
ENSG00000142910	TINAGL1	True	True
ENSG00000142920	ADC	True	True
ENSG00000142937	RPS8	True	True
ENSG00000142945	KIF2C	True	True
ENSG00000142949	PTPRF	True	True
ENSG00000142959	BEST4	True	True
ENSG00000142961	MOB3C	True	True
ENSG00000142973	CYP4B1	True	False
ENSG00000143001	TMEM61	True	True
ENSG00000143006	DMRTB1	True	True
ENSG00000143013	LMO4	True	True
ENSG00000143028	SYPL2	True	True
ENSG00000143032	BARHL2	True	True
ENSG00000143033	MTF2	True	True
ENSG00000143036	SLC44A3	True	False
ENSG00000143061	IGSF3	True	True
ENSG00000143067	ZNF697	True	True
ENSG00000143079	CTTNBP2NL	True	True
ENSG00000143093	STRIP1	True	True
ENSG00000143106	PSMA5	True	True
ENSG00000143107	FNDC7	False	True
ENSG00000143110	C1orf162	True	True
ENSG00000143119	CD53	True	True
ENSG00000143125	PROK1	True	True
ENSG00000143126	CELSR2	True	True
ENSG00000143127	ITGA10	True	True
ENSG00000143147	GPR161	True	True
ENSG00000143149	ALDH9A1	True	True
ENSG00000143153	ATP1B1	True	True
ENSG00000143155	TIPRL	True	True
ENSG00000143156	NME7	True	True
ENSG00000143157	POGK	True	True
ENSG00000143158	MPC2	True	True
ENSG00000143162	CREG1	True	True
ENSG00000143164	DCAF6	True	True
ENSG00000143178	TBX19	True	True
ENSG00000143179	UCK2	True	True
ENSG00000143183	TMCO1	True	True
ENSG00000143184	XCL1	True	True
ENSG00000143190	POU2F1	True	True
ENSG00000143194	MAEL	True	True
ENSG00000143195	ILDR2	True	True
ENSG00000143198	MGST3	True	True
ENSG00000143199	ADCY10	True	True
ENSG00000143207	RFWD2	True	True
ENSG00000143217	PVRL4	True	True
ENSG00000143222	UFC1	True	True
ENSG00000143224	PPOX	True	True
ENSG00000143226	FCGR2A	True	True
ENSG00000143228	NUF2	True	True
ENSG00000143248	RGS5	True	True
ENSG00000143252	SDHC	True	True
ENSG00000143256	PFDN2	True	True
ENSG00000143257	NR1I3	True	True
ENSG00000143258	USP21	True	True
ENSG00000143278	F13B	True	True
ENSG00000143294	PRCC	True	True
ENSG00000143297	FCRL5	False	True
ENSG00000143303	RRNAD1	True	True
ENSG00000143314	MRPL24	True	True
ENSG00000143315	PIGM	True	True
ENSG00000143318	CASQ1	True	True
ENSG00000143319	ISG20L2	True	True
ENSG00000143320	CRABP2	True	True
ENSG00000143321	HDGF	True	True
ENSG00000143322	ABL2	True	True
ENSG00000143324	XPR1	True	True
ENSG00000143333	RGS16	True	True
ENSG00000143337	TOR1AIP1	True	True
ENSG00000143340	FAM163A	True	False
ENSG00000143341	HMCN1	True	True
ENSG00000143344	RGL1	True	True
ENSG00000143353	LYPLAL1	True	True
ENSG00000143355	LHX9	True	True
ENSG00000143363	PRUNE	True	True
ENSG00000143367	TUFT1	True	True
ENSG00000143368	SF3B4	True	True
ENSG00000143369	ECM1	True	True
ENSG00000143373	ZNF687	True	True
ENSG00000143374	TARS2	True	True
ENSG00000143375	CGN	False	True
ENSG00000143376	SNX27	True	True
ENSG00000143379	SETDB1	True	True
ENSG00000143382	ADAMTSL4	True	True
ENSG00000143384	MCL1	True	True
ENSG00000143387	CTSK	True	True
ENSG00000143390	RFX5	True	True
ENSG00000143393	PI4KB	True	True
ENSG00000143398	PIP5K1A	True	True
ENSG00000143401	ANP32E	True	True
ENSG00000143409	FAM63A	True	True
ENSG00000143412	ANXA9	True	True
ENSG00000143416	SELENBP1	True	True
ENSG00000143418	CERS2	True	True
ENSG00000143420	ENSA	True	True
ENSG00000143434	SEMA6C	True	True
ENSG00000143436	MRPL9	True	True
ENSG00000143437	ARNT	True	True
ENSG00000143442	POGZ	True	True
ENSG00000143443	C1orf56	True	True
ENSG00000143450	OAZ3	True	True
ENSG00000143452	HORMAD1	False	True
ENSG00000143457	GOLPH3L	True	True
ENSG00000143458	GABPB2	True	True
ENSG00000143466	IKBKE	True	True
ENSG00000143469	SYT14	True	True
ENSG00000143476	DTL	True	True
ENSG00000143479	DYRK3	True	True
ENSG00000143486	EIF2D	True	True
ENSG00000143493	INTS7	True	True
ENSG00000143494	VASH2	True	True
ENSG00000143498	TAF1A	True	True
ENSG00000143499	SMYD2	True	True
ENSG00000143502	SUSD4	True	True
ENSG00000143507	DUSP10	True	True
ENSG00000143512	HHIPL2	True	True
ENSG00000143514	TP53BP2	True	True
ENSG00000143515	ATP8B2	True	True
ENSG00000143520	FLG2	True	True
ENSG00000143536	CRNN	False	True
ENSG00000143537	ADAM15	True	True
ENSG00000143543	JTB	True	True
ENSG00000143545	RAB13	True	True
ENSG00000143546	S100A8	True	True
ENSG00000143549	TPM3	True	True
ENSG00000143552	NUP210L	True	True
ENSG00000143553	SNAPIN	True	True
ENSG00000143554	SLC27A3	True	True
ENSG00000143556	S100A7	True	True
ENSG00000143569	UBAP2L	True	True
ENSG00000143570	SLC39A1	True	True
ENSG00000143575	HAX1	True	True
ENSG00000143578	CREB3L4	True	True
ENSG00000143590	EFNA3	True	True
ENSG00000143595	AQP10	True	True
ENSG00000143603	KCNN3	True	True
ENSG00000143612	C1orf43	True	True
ENSG00000143614	GATAD2B	True	True
ENSG00000143621	ILF2	True	True
ENSG00000143622	RIT1	True	True
ENSG00000143624	INTS3	True	True
ENSG00000143627	PKLR	True	True
ENSG00000143630	HCN3	True	True
ENSG00000143632	ACTA1	True	True
ENSG00000143633	C1orf131	True	True
ENSG00000143641	GALNT2	True	True
ENSG00000143643	TTC13	True	True
ENSG00000143653	SCCPDH	True	True
ENSG00000143669	LYST	True	True
ENSG00000143674	MLK4	True	True
ENSG00000143702	CEP170	True	True
ENSG00000143727	ACP1	True	True
ENSG00000143740	SNAP47	True	True
ENSG00000143742	SRP9	True	True
ENSG00000143748	NVL	True	True
ENSG00000143751	SDE2	True	True
ENSG00000143753	DEGS1	True	True
ENSG00000143756	FBXO28	True	True
ENSG00000143761	ARF1	True	True
ENSG00000143768	LEFTY2	True	True
ENSG00000143771	CNIH4	True	True
ENSG00000143772	ITPKB	True	True
ENSG00000143774	GUK1	True	True
ENSG00000143776	CDC42BPA	True	True
ENSG00000143786	CNIH3	True	True
ENSG00000143793	C1orf35	True	True
ENSG00000143797	MBOAT2	True	True
ENSG00000143799	PARP1	True	True
ENSG00000143801	PSEN2	True	True
ENSG00000143811	PYCR2	True	True
ENSG00000143815	LBR	True	True
ENSG00000143816	WNT9A	True	True
ENSG00000143819	EPHX1	True	True
ENSG00000143839	REN	False	True
ENSG00000143842	SOX13	True	True
ENSG00000143847	PPFIA4	True	True
ENSG00000143850	PLEKHA6	True	True
ENSG00000143851	PTPN7	True	True
ENSG00000143858	SYT2	True	True
ENSG00000143862	ARL8A	True	True
ENSG00000143867	OSR1	False	True
ENSG00000143869	GDF7	True	True
ENSG00000143870	PDIA6	True	True
ENSG00000143878	RHOB	True	True
ENSG00000143882	ATP6V1C2	True	True
ENSG00000143889	HNRNPLL	True	True
ENSG00000143891	GALM	True	True
ENSG00000143919	CAMKMT	True	True
ENSG00000143924	EML4	True	True
ENSG00000143933	CALM2	True	True
ENSG00000143942	CHAC2	True	True
ENSG00000143947	RPS27A	True	True
ENSG00000143951	WDPCP	True	True
ENSG00000143952	VPS54	True	True
ENSG00000143970	ASXL2	True	True
ENSG00000143971	ETAA1	True	True
ENSG00000143977	SNRPG	True	True
ENSG00000143994	ABHD1	True	True
ENSG00000143995	MEIS1	True	True
ENSG00000144015	TRIM43	False	True
ENSG00000144021	CIAO1	True	True
ENSG00000144026	ZNF514	True	True
ENSG00000144028	SNRNP200	True	True
ENSG00000144029	MRPS5	True	True
ENSG00000144031	ANKRD53	False	True
ENSG00000144034	TPRKB	True	True
ENSG00000144036	EXOC6B	True	True
ENSG00000144040	SFXN5	True	True
ENSG00000144043	TEX261	True	True
ENSG00000144045	DQX1	True	True
ENSG00000144048	DUSP11	True	True
ENSG00000144061	NPHP1	True	True
ENSG00000144115	THNSL2	False	True
ENSG00000144118	RALB	True	True
ENSG00000144120	TMEM177	True	True
ENSG00000144130	NT5DC4	True	True
ENSG00000144134	RABL2A	True	True
ENSG00000144136	SLC20A1	True	True
ENSG00000144152	FBLN7	True	True
ENSG00000144161	ZC3H8	True	True
ENSG00000144182	LIPT1	True	True
ENSG00000144199	FAHD2B	True	True
ENSG00000144214	LYG1	True	True
ENSG00000144218	AFF3	False	True
ENSG00000144224	UBXN4	True	True
ENSG00000144228	SPOPL	True	True
ENSG00000144231	POLR2D	True	True
ENSG00000144233	AMMECR1L	True	True
ENSG00000144283	PKP4	True	True
ENSG00000144285	SCN1A	False	True
ENSG00000144306	SCRN3	True	True
ENSG00000144320	KIAA1715	True	True
ENSG00000144339	TMEFF2	True	True
ENSG00000144354	CDCA7	True	True
ENSG00000144355	DLX1	True	True
ENSG00000144357	UBR3	True	True
ENSG00000144362	PHOSPHO2	True	True
ENSG00000144366	GULP1	True	True
ENSG00000144369	FAM171B	False	True
ENSG00000144381	HSPD1	True	True
ENSG00000144395	CCDC150	True	True
ENSG00000144401	METTL21A	True	True
ENSG00000144406	UNC80	True	True
ENSG00000144407	PTH2R	True	True
ENSG00000144426	NBEAL1	True	True
ENSG00000144445	KANSL1L	True	True
ENSG00000144451	SPAG16	True	True
ENSG00000144452	ABCA12	False	True
ENSG00000144455	SUMF1	True	True
ENSG00000144460	NYAP2	True	True
ENSG00000144468	RHBDD1	True	True
ENSG00000144481	TRPM8	True	True
ENSG00000144485	HES6	True	True
ENSG00000144488	ESPNL	True	True
ENSG00000144504	ANKMY1	True	True
ENSG00000144524	COPS7B	True	True
ENSG00000144535	DIS3L2	True	True
ENSG00000144550	CPNE9	True	True
ENSG00000144554	FANCD2	True	True
ENSG00000144559	TAMM41	True	True
ENSG00000144560	VGLL4	True	True
ENSG00000144566	RAB5A	True	True
ENSG00000144567	FAM134A	True	True
ENSG00000144579	CTDSP1	True	True
ENSG00000144580	RQCD1	True	True
ENSG00000144583	MARCH4	False	True
ENSG00000144589	STK11IP	True	True
ENSG00000144591	GMPPA	True	True
ENSG00000144597	EAF1	True	True
ENSG00000144635	DYNC1LI1	True	True
ENSG00000144642	RBMS3	True	False
ENSG00000144644	GADL1	False	True
ENSG00000144645	OSBPL10	True	True
ENSG00000144647	POMGNT2	True	True
ENSG00000144648	ACKR2	True	True
ENSG00000144649	FAM198A	True	True
ENSG00000144655	CSRNP1	True	True
ENSG00000144659	SLC25A38	True	True
ENSG00000144668	ITGA9	True	True
ENSG00000144671	SLC22A14	True	True
ENSG00000144674	GOLGA4	True	True
ENSG00000144677	CTDSPL	True	True
ENSG00000144711	IQSEC1	True	True
ENSG00000144712	CAND2	True	True
ENSG00000144713	RPL32	True	True
ENSG00000144730	IL17RD	True	True
ENSG00000144736	SHQ1	True	True
ENSG00000144741	SLC25A26	True	True
ENSG00000144744	UBA3	True	True
ENSG00000144746	ARL6IP5	True	True
ENSG00000144747	TMF1	True	True
ENSG00000144749	LRIG1	True	True
ENSG00000144771	LRTM1	True	True
ENSG00000144785	RP11-977G19.10	True	True
ENSG00000144791	LIMD1	True	True
ENSG00000144792	ZNF660	True	True
ENSG00000144802	NFKBIZ	True	True
ENSG00000144810	COL8A1	True	True
ENSG00000144815	NXPE3	True	True
ENSG00000144820	GPR128	False	True
ENSG00000144821	MYH15	True	True
ENSG00000144824	PHLDB2	False	True
ENSG00000144827	ABHD10	True	True
ENSG00000144834	TAGLN3	False	True
ENSG00000144837	PLA1A	True	True
ENSG00000144840	RABL3	True	True
ENSG00000144843	ADPRH	True	True
ENSG00000144847	IGSF11	True	True
ENSG00000144848	ATG3	True	True
ENSG00000144857	BOC	True	False
ENSG00000144867	SRPRB	True	True
ENSG00000144868	TMEM108	True	True
ENSG00000144895	EIF2A	True	True
ENSG00000144908	ALDH1L1	True	True
ENSG00000144909	OSBPL11	True	True
ENSG00000144935	TRPC1	True	True
ENSG00000144959	NCEH1	True	True
ENSG00000144962	SPATA16	True	True
ENSG00000145002	FAM86B2	True	True
ENSG00000145012	LPP	True	True
ENSG00000145014	TMEM44	True	True
ENSG00000145016	KIAA0226	True	True
ENSG00000145020	AMT	True	True
ENSG00000145022	TCTA	True	True
ENSG00000145029	NICN1	True	True
ENSG00000145040	UCN2	True	True
ENSG00000145041	VPRBP	True	True
ENSG00000145050	MANF	True	True
ENSG00000145063	AC062028.1	True	True
ENSG00000145075	CCDC39	True	True
ENSG00000145087	STXBP5L	True	True
ENSG00000145088	EAF2	True	True
ENSG00000145107	TM4SF19	True	True
ENSG00000145113	MUC4	True	True
ENSG00000145147	SLIT2	True	True
ENSG00000145191	EIF2B5	True	True
ENSG00000145192	AHSG	False	True
ENSG00000145194	ECE2	True	True
ENSG00000145198	VWA5B2	False	True
ENSG00000145214	DGKQ	True	True
ENSG00000145216	FIP1L1	True	True
ENSG00000145217	SLC26A1	True	True
ENSG00000145220	LYAR	True	True
ENSG00000145241	CENPC	True	True
ENSG00000145244	CORIN	True	True
ENSG00000145246	ATP10D	True	True
ENSG00000145247	OCIAD2	True	True
ENSG00000145248	SLC10A4	True	True
ENSG00000145283	SLC10A6	False	True
ENSG00000145284	SCD5	True	True
ENSG00000145287	PLAC8	True	True
ENSG00000145293	ENOPH1	True	True
ENSG00000145331	TRMT10A	True	True
ENSG00000145332	KLHL8	True	True
ENSG00000145335	SNCA	True	True
ENSG00000145337	PYURF	True	True
ENSG00000145348	TBCK	True	True
ENSG00000145349	CAMK2D	False	True
ENSG00000145354	CISD2	True	True
ENSG00000145358	DDIT4L	False	True
ENSG00000145362	ANK2	False	True
ENSG00000145365	TIFA	True	True
ENSG00000145375	SPATA5	True	True
ENSG00000145386	CCNA2	True	True
ENSG00000145388	METTL14	True	True
ENSG00000145390	USP53	True	True
ENSG00000145391	SETD7	True	True
ENSG00000145414	NAF1	True	True
ENSG00000145416	MARCH1	True	True
ENSG00000145423	SFRP2	True	True
ENSG00000145425	RPS3A	True	True
ENSG00000145428	RNF175	True	True
ENSG00000145439	CBR4	True	True
ENSG00000145451	GLRA3	True	True
ENSG00000145476	CYP4V2	True	True
ENSG00000145491	ROPN1L	True	True
ENSG00000145494	NDUFS6	True	True
ENSG00000145495	MARCH6	True	True
ENSG00000145506	NKD2	True	True
ENSG00000145526	CDH18	False	True
ENSG00000145536	ADAMTS16	True	False
ENSG00000145545	SRD5A1	True	True
ENSG00000145555	MYO10	True	True
ENSG00000145569	FAM105A	True	True
ENSG00000145592	RPL37	True	True
ENSG00000145604	SKP2	True	True
ENSG00000145623	OSMR	True	True
ENSG00000145642	FAM159B	True	True
ENSG00000145675	PIK3R1	True	True
ENSG00000145685	LHFPL2	True	True
ENSG00000145687	SSBP2	True	True
ENSG00000145700	ANKRD31	True	True
ENSG00000145703	IQGAP2	True	True
ENSG00000145708	CRHBP	True	True
ENSG00000145715	RASA1	True	True
ENSG00000145721	LIX1	True	True
ENSG00000145723	GIN1	True	True
ENSG00000145725	PPIP5K2	True	True
ENSG00000145730	PAM	True	True
ENSG00000145734	BDP1	True	True
ENSG00000145736	GTF2H2	True	True
ENSG00000145740	SLC30A5	True	True
ENSG00000145741	BTF3	True	True
ENSG00000145743	FBXL17	True	True
ENSG00000145757	SPATA9	True	True
ENSG00000145777	TSLP	True	True
ENSG00000145779	TNFAIP8	True	True
ENSG00000145780	FEM1C	True	True
ENSG00000145781	COMMD10	True	True
ENSG00000145782	ATG12	True	True
ENSG00000145808	ADAMTS19	False	True
ENSG00000145817	YIPF5	True	True
ENSG00000145819	ARHGAP26	True	True
ENSG00000145824	CXCL14	True	True
ENSG00000145832	SLC25A48	True	True
ENSG00000145833	DDX46	True	True
ENSG00000145860	RNF145	True	True
ENSG00000145861	C1QTNF2	True	True
ENSG00000145868	FBXO38	True	True
ENSG00000145879	SPINK7	False	True
ENSG00000145882	PCYOX1L	True	True
ENSG00000145888	GLRA1	True	True
ENSG00000145901	TNIP1	True	True
ENSG00000145907	G3BP1	True	True
ENSG00000145908	ZNF300	True	True
ENSG00000145911	N4BP3	True	True
ENSG00000145912	NHP2	True	True
ENSG00000145916	RMND5B	True	True
ENSG00000145919	BOD1	True	True
ENSG00000145934	TENM2	False	True
ENSG00000145936	KCNMB1	True	True
ENSG00000145945	FAM50B	True	True
ENSG00000145949	MYLK4	True	True
ENSG00000145965	C6ORF50	True	True
ENSG00000145975	FAM217A	True	True
ENSG00000145979	TBC1D7	True	True
ENSG00000145982	FARS2	True	True
ENSG00000145990	GFOD1	True	True
ENSG00000145996	CDKAL1	True	True
ENSG00000146005	PSD2	True	True
ENSG00000146006	LRRTM2	True	True
ENSG00000146007	ZMAT2	True	True
ENSG00000146013	GFRA3	True	True
ENSG00000146021	KLHL3	True	True
ENSG00000146038	DCDC2	False	True
ENSG00000146039	SLC17A4	False	True
ENSG00000146047	HIST1H2BA	True	True
ENSG00000146054	TRIM7	True	True
ENSG00000146063	TRIM41	True	True
ENSG00000146066	HIGD2A	True	True
ENSG00000146067	FAM193B	True	True
ENSG00000146072	TNFRSF21	True	True
ENSG00000146083	RNF44	True	True
ENSG00000146085	MUT	True	True
ENSG00000146090	RASGEF1C	True	True
ENSG00000146094	DOK3	True	True
ENSG00000146109	ABT1	True	True
ENSG00000146112	PPP1R18	True	True
ENSG00000146122	DAAM2	False	True
ENSG00000146143	PRIM2	True	True
ENSG00000146166	LGSN	True	True
ENSG00000146192	FGD2	True	True
ENSG00000146197	SCUBE3	True	True
ENSG00000146205	ANO7	True	True
ENSG00000146215	CRIP3	True	True
ENSG00000146216	TTBK1	True	True
ENSG00000146221	TCTE1	True	True
ENSG00000146223	RPL7L1	True	True
ENSG00000146232	NFKBIE	True	True
ENSG00000146242	TPBG	True	True
ENSG00000146243	IRAK1BP1	True	True
ENSG00000146247	PHIP	True	True
ENSG00000146250	PRSS35	False	True
ENSG00000146263	MMS22L	True	True
ENSG00000146267	FAXC	True	True
ENSG00000146276	GABRR1	True	True
ENSG00000146278	PNRC1	True	True
ENSG00000146281	PM20D2	True	True
ENSG00000146282	RARS2	True	True
ENSG00000146350	TBC1D32	True	True
ENSG00000146352	CLVS2	True	True
ENSG00000146373	RNF217	True	True
ENSG00000146376	ARHGAP18	True	True
ENSG00000146386	ABRACL	True	True
ENSG00000146409	SLC18B1	True	True
ENSG00000146410	MTFR2	True	True
ENSG00000146411	SLC2A12	True	True
ENSG00000146414	SHPRH	True	True
ENSG00000146416	AIG1	True	True
ENSG00000146425	DYNLT1	True	True
ENSG00000146426	TIAM2	True	True
ENSG00000146433	TMEM181	True	True
ENSG00000146453	PNLDC1	True	True
ENSG00000146457	WTAP	True	True
ENSG00000146463	ZMYM4	True	True
ENSG00000146476	C6orf211	True	True
ENSG00000146521	C6orf123	True	False
ENSG00000146530	VWDE	True	True
ENSG00000146535	GNA12	True	True
ENSG00000146540	C7orf50	True	True
ENSG00000146555	SDK1	True	False
ENSG00000146574	CCZ1B	True	True
ENSG00000146576	C7orf26	True	True
ENSG00000146587	RBAK	True	True
ENSG00000146592	CREB5	True	True
ENSG00000146648	EGFR	False	True
ENSG00000146670	CDCA5	True	True
ENSG00000146674	IGFBP3	False	True
ENSG00000146676	PURB	True	True
ENSG00000146700	SRCRB4D	True	True
ENSG00000146701	MDH2	True	True
ENSG00000146707	POMZP3	True	True
ENSG00000146729	GBAS	True	True
ENSG00000146731	CCT6A	True	True
ENSG00000146733	PSPH	True	True
ENSG00000146755	TRIM50	True	False
ENSG00000146757	ZNF92	True	True
ENSG00000146776	ATXN7L1	True	True
ENSG00000146802	TMEM168	True	True
ENSG00000146809	ASB15	True	True
ENSG00000146826	C7orf43	True	True
ENSG00000146828	SLC12A9	True	True
ENSG00000146830	GIGYF1	True	True
ENSG00000146833	TRIM4	True	True
ENSG00000146834	MEPCE	True	True
ENSG00000146842	TMEM209	True	True
ENSG00000146856	AGBL3	True	True
ENSG00000146857	STRA8	True	True
ENSG00000146858	ZC3HAV1L	False	True
ENSG00000146859	TMEM140	True	True
ENSG00000146872	TLK2	True	True
ENSG00000146904	EPHA1	True	True
ENSG00000146909	NOM1	True	True
ENSG00000146918	NCAPG2	True	True
ENSG00000146926	ASB10	True	True
ENSG00000146955	RAB19	False	True
ENSG00000146963	C7orf55-LUC7L2	True	True
ENSG00000146966	DENND2A	True	True
ENSG00000147003	TMEM27	True	True
ENSG00000147010	SH3KBP1	True	True
ENSG00000147027	TMEM47	True	True
ENSG00000147036	LANCL3	True	True
ENSG00000147041	SYTL5	True	True
ENSG00000147044	CASK	True	True
ENSG00000147050	KDM6A	True	True
ENSG00000147059	SPIN2A	True	True
ENSG00000147065	MSN	True	True
ENSG00000147081	AKAP4	True	True
ENSG00000147082	CCNB3	True	True
ENSG00000147099	HDAC8	True	True
ENSG00000147113	CXorf36	True	False
ENSG00000147118	ZNF182	True	True
ENSG00000147119	CHST7	True	True
ENSG00000147121	KRBOX4	True	True
ENSG00000147123	NDUFB11	True	True
ENSG00000147124	ZNF41	True	True
ENSG00000147127	RAB41	True	True
ENSG00000147130	ZMYM3	True	True
ENSG00000147133	TAF1	True	True
ENSG00000147140	NONO	True	True
ENSG00000147144	CCDC120	True	True
ENSG00000147145	LPAR4	True	True
ENSG00000147155	EBP	True	True
ENSG00000147162	OGT	True	True
ENSG00000147164	SNX12	True	True
ENSG00000147166	ITGB1BP2	True	True
ENSG00000147168	IL2RG	True	True
ENSG00000147174	ACRC	True	True
ENSG00000147180	ZNF711	True	True
ENSG00000147202	DIAPH2	True	True
ENSG00000147206	NXF3	True	True
ENSG00000147224	PRPS1	True	True
ENSG00000147231	CXorf57	True	True
ENSG00000147234	FRMPD3	False	True
ENSG00000147246	HTR2C	True	True
ENSG00000147251	DOCK11	True	True
ENSG00000147255	IGSF1	True	True
ENSG00000147257	GPC3	False	True
ENSG00000147274	RBMX	True	True
ENSG00000147316	MCPH1	True	True
ENSG00000147324	MFHAS1	True	True
ENSG00000147364	FBXO25	True	True
ENSG00000147380	OPN1MW	False	True
ENSG00000147381	MAGEA4	True	True
ENSG00000147382	FAM58A	True	True
ENSG00000147383	NSDHL	True	True
ENSG00000147394	ZNF185	True	True
ENSG00000147400	CETN2	True	True
ENSG00000147402	GABRQ	True	True
ENSG00000147403	RPL10	True	True
ENSG00000147408	CSGALNACT1	True	True
ENSG00000147416	ATP6V1B2	True	True
ENSG00000147419	CCDC25	True	True
ENSG00000147421	HMBOX1	True	True
ENSG00000147434	CHRNA6	True	True
ENSG00000147437	GNRH1	True	True
ENSG00000147439	BIN3	True	True
ENSG00000147443	DOK2	True	True
ENSG00000147454	SLC25A37	True	True
ENSG00000147457	CHMP7	True	True
ENSG00000147459	DOCK5	True	True
ENSG00000147465	STAR	True	True
ENSG00000147471	PROSC	True	True
ENSG00000147475	ERLIN2	True	True
ENSG00000147485	PXDNL	False	True
ENSG00000147488	ST18	False	True
ENSG00000147509	RGS20	True	True
ENSG00000147526	TACC1	True	True
ENSG00000147533	GOLGA7	True	True
ENSG00000147535	PPAPDC1B	True	True
ENSG00000147536	GINS4	True	True
ENSG00000147548	WHSC1L1	True	True
ENSG00000147570	DNAJC5B	True	True
ENSG00000147573	TRIM55	True	True
ENSG00000147576	ADHFE1	True	True
ENSG00000147586	MRPS28	True	True
ENSG00000147592	LACTB2	True	True
ENSG00000147596	PRDM14	False	True
ENSG00000147601	TERF1	True	True
ENSG00000147604	RPL7	True	True
ENSG00000147606	SLC26A7	True	True
ENSG00000147614	ATP6V0D2	True	True
ENSG00000147642	SYBU	True	True
ENSG00000147647	DPYS	True	True
ENSG00000147649	MTDH	True	True
ENSG00000147650	LRP12	True	True
ENSG00000147654	EBAG9	True	True
ENSG00000147655	RSPO2	False	True
ENSG00000147669	POLR2K	True	True
ENSG00000147676	MAL2	False	True
ENSG00000147677	EIF3H	True	True
ENSG00000147679	UTP23	True	True
